charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,charge_time,charge_soc,charge_U,charge_I,charge_temp
20180516214431,20180516222051,114727.0,22.0,66.0,555.6,567.1,-166.0,-160.0,45.0,35.0,54.119,7620,44.0,11.5,6.0,10.0
20180516223241,20180517001516,114727.0,66.0,98.0,556.6,573.7,-11.0,-9.0,48.0,28.0,41.942,778275,32.0,17.100000000000023,2.0,20.0
20180517113157,20180517114337,114817.9,57.0,98.0,559.7,573.7,-191.0,-9.0,42.0,28.0,20.31,1180,41.0,14.0,182.0,14.0
20180517135827,20180517142947,114872.4,47.0,91.0,558.5,573.7,-188.0,-189.0,47.0,28.0,55.667,7120,44.0,15.200000000000045,-1.0,19.0
20180517220208,20180517233518,115014.8,30.0,100.0,549.8,571.0,-68.0,-9.0,47.0,34.0,85.779,13310,70.0,21.200000000000045,59.0,13.0
20180518113545,20180518120835,115105.8,56.0,98.0,560.3,573.7,-189.0,-9.0,45.0,28.0,55.723,7290,42.0,13.400000000000091,180.0,17.0
20180519010541,20180519045540,115302.7,26.0,98.0,552.5,573.7,-98.0,-9.0,47.0,28.0,91.90100000000001,34999,72.0,21.200000000000045,89.0,19.0
20180520002704,20180520012514,115450.6,20.0,98.0,544.0,579.4,-24.0,-40.0,49.0,37.0,100.792,9810,78.0,35.39999999999998,-16.0,12.0
20180520133411,20180520141541,115595.4,33.0,98.0,556.2,573.7,-189.0,-9.0,49.0,28.0,72.22,8130,65.0,17.5,180.0,21.0
20180520225825,20180521000556,115737.3,25.0,98.0,551.7,562.5,-154.0,-9.0,51.0,28.0,91.493,774731,73.0,10.799999999999955,145.0,23.0
20180521172012,20180521173052,115881.5,28.0,41.0,551.4,564.6,-169.0,-188.0,43.0,37.0,18.781,1040,13.0,13.200000000000045,-19.0,6.0
20180521230443,20180522001852,115915.4,26.0,98.0,550.9,568.6,-133.0,-9.0,48.0,28.0,91.147,771409,72.0,17.700000000000045,124.0,20.0
20180522111753,20180522114503,116005.7,60.0,96.0,558.5,565.9,-189.0,-9.0,45.0,36.0,48.151,2750,36.0,7.399999999999977,180.0,9.0
20180522140043,20180522141523,116059.5,70.0,91.0,561.8,573.3,-187.0,-190.0,48.0,41.0,26.396,1480,21.0,11.5,-3.0,7.0
20180522215823,20180522233343,116201.3,27.0,100.0,549.1,572.7,-98.0,-10.0,49.0,28.0,89.47200000000001,17520,73.0,23.600000000000023,88.0,21.0
20180522233403,20180522233413,116201.3,100.0,100.0,569.4,568.5,-1.0,-1.0,49.0,43.0,0.002,10,0.0,0.8999999999999773,0.0,6.0
20180523113909,20180523120539,116291.5,59.0,97.0,559.4,577.5,-194.0,-191.0,46.0,37.0,48.471000000000004,6630,38.0,18.100000000000023,3.0,9.0
20180523142959,20180523144539,116345.5,72.0,94.0,561.3,574.5,-169.0,-187.0,48.0,41.0,28.041,1580,22.0,13.200000000000045,-18.0,7.0
20180524002504,20180524020134,116487.5,30.0,100.0,547.1,573.3,-24.0,-3.0,48.0,37.0,88.486,17630,70.0,26.199999999999932,21.0,11.0
20180524230955,20180525001835,116640.6,28.0,100.0,548.7,586.5,-58.0,-4.0,47.0,28.0,91.15,770880,72.0,37.799999999999955,54.0,19.0
20180525133318,20180525141728,116784.7,29.0,92.0,552.9,562.8,-194.0,-9.0,49.0,28.0,78.075,8410,63.0,9.899999999999977,185.0,21.0
20180526003908,20180526022138,116926.6,24.0,100.0,545.6,577.2,-15.0,-5.0,47.0,36.0,94.197,18230,76.0,31.600000000000023,10.0,11.0
20180526170915,20180526172145,117087.2,27.0,43.0,551.7,564.7,-166.0,-189.0,44.0,28.0,21.881,1230,16.0,13.0,-23.0,16.0
20180526212755,20180526223055,117121.3,27.0,100.0,550.0,587.9,-122.0,-2.0,50.0,38.0,91.185,10300,73.0,37.89999999999998,120.0,12.0
20180527111614,20180527114504,117212.2,58.0,98.0,559.9,573.5,-189.0,-9.0,45.0,28.0,50.70399999999999,2890,40.0,13.600000000000023,180.0,17.0
20180527135654,20180527141104,117266.2,72.0,91.0,556.7,573.0,-29.0,-188.0,48.0,41.0,25.173000000000002,5450,19.0,16.299999999999955,-159.0,7.0
20180527234713,20180528071631,117408.0,32.0,98.0,561.0,573.7,-174.0,-9.0,47.0,28.0,82.35,836918,66.0,12.700000000000045,165.0,19.0
20180528220608,20180528235428,117695.2,32.0,100.0,551.2,576.9,-56.0,-1.0,49.0,37.0,81.76100000000001,14820,68.0,25.699999999999932,55.0,12.0
20180529220133,20180529234133,117836.7,25.0,98.0,546.2,585.3,-16.0,-43.0,46.0,28.0,93.279,14000,73.0,39.09999999999991,-27.0,18.0
20180529234203,20180529234213,117836.7,100.0,100.0,579.7,578.7,-2.0,-5.0,46.0,43.0,0.006,10,0.0,1.0,-3.0,3.0
20180530133459,20180530141449,117981.6,39.0,98.0,558.4,573.7,-170.0,-9.0,48.0,28.0,70.233,7990,59.0,15.300000000000068,161.0,20.0
20180530214548,20180530224628,118123.5,31.0,100.0,553.8,568.7,-154.0,-4.0,50.0,28.0,83.825,10080,69.0,14.900000000000091,150.0,22.0
20180531213526,20180531232246,118302.0,19.0,98.0,548.2,570.8,-100.0,-39.0,48.0,28.0,99.641,18720,79.0,22.59999999999991,61.0,20.0
20180601111930,20180601114300,118392.4,58.0,90.0,560.7,564.7,-189.0,-9.0,46.0,37.0,41.54600000000001,2370,32.0,4.0,180.0,9.0
20180601141740,20180601143820,118446.4,66.0,98.0,558.5,573.7,-135.0,-9.0,48.0,28.0,36.951,2080,32.0,15.200000000000045,126.0,20.0
20180601220728,20180601233348,118587.9,36.0,99.0,556.3,574.2,-99.0,-38.0,47.0,28.0,79.15899999999999,12620,63.0,17.90000000000009,61.0,19.0
20180602115128,20180602120548,118679.5,66.0,98.0,561.8,573.7,-194.0,-9.0,40.0,28.0,25.543000000000003,5420,32.0,11.900000000000091,185.0,12.0
20180602144608,20180602150558,118733.6,61.0,90.0,559.5,565.5,-194.0,-9.0,43.0,32.0,36.091,5950,29.0,6.0,185.0,11.0
20180603220425,20180603232555,118999.9,43.0,99.0,554.1,569.2,-23.0,-31.0,42.0,34.0,71.388,12130,56.0,15.100000000000023,-8.0,8.0
20180603233845,20180603233915,118999.9,98.0,100.0,562.7,566.2,-38.0,-11.0,42.0,39.0,0.151,70,2.0,3.5,27.0,3.0
20180604133819,20180604141959,119144.6,42.0,98.0,559.3,573.7,-169.0,-9.0,45.0,28.0,69.354,8140,56.0,14.400000000000091,160.0,17.0
20180604221009,20180604232459,119286.7,44.0,98.0,559.4,569.3,-97.0,-38.0,44.0,28.0,68.453,11450,54.0,9.899999999999977,59.0,16.0
20180605220550,20180605230630,119465.7,31.0,100.0,546.9,568.9,-11.0,-10.0,41.0,28.0,87.948,10080,69.0,22.0,1.0,13.0
20180606112623,20180606114133,119556.3,65.0,85.0,562.3,565.2,-192.0,-9.0,37.0,28.0,26.6,1510,20.0,2.900000000000091,183.0,9.0
20180606140906,20180606144042,119610.5,66.0,98.0,561.5,573.7,-189.0,-9.0,39.0,28.0,35.196,3136,32.0,12.200000000000045,180.0,11.0
20180607005711,20180607010741,119753.2,41.0,53.0,557.9,565.7,-125.0,-161.0,35.0,28.0,15.663,5030,12.0,7.800000000000068,-36.0,7.0
20180607011001,20180607021011,119753.2,53.0,98.0,560.4,570.1,-101.0,-42.0,39.0,28.0,56.20399999999999,10010,45.0,9.700000000000045,59.0,11.0
20180607114850,20180607120930,119844.0,65.0,98.0,560.6,563.3,-189.0,-9.0,37.0,28.0,35.969,6080,33.0,2.699999999999932,180.0,9.0
20180608000140,20180608001750,120040.9,40.0,59.0,559.8,566.2,-164.0,-157.0,36.0,27.0,24.875999999999998,1610,19.0,6.400000000000091,7.0,9.0
20180608012210,20180608014820,120040.9,59.0,88.0,559.6,572.6,-124.0,-151.0,39.0,29.0,36.937,2610,29.0,13.0,-27.0,10.0
20180608023900,20180608023920,120040.9,88.0,88.0,565.6,570.7,-124.0,-132.0,38.0,31.0,0.406,20,0.0,5.100000000000023,-8.0,7.0
20180608024030,20180608025150,120040.9,88.0,100.0,566.1,565.9,-119.0,-1.0,39.0,32.0,12.503,1120,12.0,0.20000000000004547,118.0,7.0
20180608025310,20180608025320,120040.9,100.0,100.0,563.6,563.4,-1.0,-1.0,38.0,32.0,0.002,10,0.0,0.20000000000004547,0.0,6.0
20180608221042,20180608223612,120194.0,38.0,71.0,560.5,562.8,-178.0,-9.0,36.0,28.0,42.08,2570,33.0,2.2999999999999545,169.0,8.0
20180609220706,20180609223206,120195.3,70.0,100.0,564.9,570.1,-179.0,-4.0,34.0,28.0,37.274,2500,30.0,5.2000000000000455,175.0,6.0
20180610170257,20180610171527,120340.3,32.0,45.0,546.4,563.7,-26.0,-147.0,38.0,28.0,18.113,1270,13.0,17.300000000000068,-121.0,10.0
20180611020849,20180611030019,120374.6,29.0,100.0,559.9,565.8,-202.0,-1.0,45.0,28.0,86.807,9170,71.0,5.899999999999977,201.0,17.0
20180611111247,20180611114257,120466.1,57.0,91.0,558.9,565.3,-165.0,-9.0,44.0,35.0,44.361000000000004,3010,34.0,6.399999999999977,156.0,9.0
20180611135927,20180611142137,120520.2,67.0,98.0,560.1,578.5,-189.0,-189.0,48.0,38.0,39.927,6210,31.0,18.399999999999977,0.0,10.0
20180611221439,20180611234109,120662.4,34.0,100.0,554.5,567.2,-98.0,-10.0,49.0,28.0,81.308,12670,66.0,12.700000000000045,88.0,21.0
20180612114108,20180612120818,120754.2,59.0,97.0,561.2,578.3,-188.0,-165.0,44.0,33.0,48.651,6710,38.0,17.09999999999991,23.0,11.0
20180612143338,20180612144618,120808.4,76.0,93.0,562.6,575.2,-147.0,-189.0,44.0,34.0,22.819000000000003,1280,17.0,12.600000000000023,-42.0,10.0
20180613013609,20180613031109,120951.3,29.0,98.0,550.7,571.1,-99.0,-41.0,39.0,28.0,88.95100000000001,17500,69.0,20.399999999999977,58.0,11.0
20180613031129,20180613031139,120951.3,100.0,100.0,567.5,566.6,-1.0,-1.0,39.0,34.0,0.002,10,0.0,0.8999999999999773,0.0,5.0
20180613220600,20180613231400,121122.0,26.0,100.0,550.9,565.6,-119.0,-1.0,40.0,28.0,91.495,10800,74.0,14.700000000000045,118.0,12.0
20180614133556,20180614142056,121267.0,35.0,86.0,553.5,564.4,-170.0,-9.0,42.0,28.0,65.044,8500,51.0,10.899999999999977,161.0,14.0
20180614220826,20180614230616,121409.3,22.0,100.0,546.1,565.9,-93.0,-3.0,49.0,34.0,94.617,9790,78.0,19.799999999999955,90.0,15.0
20180615125431,20180615131451,121534.8,44.0,64.0,551.5,560.3,-15.0,-9.0,41.0,32.0,26.022,6020,20.0,8.799999999999955,6.0,9.0
20180615215231,20180615221901,121608.7,31.0,68.0,552.6,568.9,-155.0,-194.0,44.0,28.0,47.83,6670,37.0,16.299999999999955,-39.0,16.0
20180615230141,20180615231741,121608.7,69.0,91.0,556.3,573.4,-19.0,-186.0,46.0,38.0,28.584,1600,22.0,17.100000000000023,-167.0,8.0
20180615231841,20180615232241,121608.7,92.0,96.0,562.9,577.0,-19.0,-185.0,46.0,40.0,6.888,400,4.0,14.100000000000023,-166.0,6.0
20180615232431,20180615232841,121608.7,96.0,100.0,562.6,565.8,-21.0,-5.0,46.0,40.0,2.6630000000000003,410,4.0,3.199999999999932,16.0,6.0
20180616140136,20180616144016,121753.8,34.0,87.0,547.1,565.4,-29.0,-9.0,47.0,28.0,67.848,3880,53.0,18.299999999999955,20.0,19.0
20180616220137,20180616234307,121896.7,23.0,98.0,543.3,567.9,-19.0,-39.0,49.0,36.0,95.46700000000001,14170,75.0,24.600000000000023,-20.0,13.0
20180617115332,20180617120752,121987.5,58.0,77.0,553.8,563.4,-29.0,-9.0,43.0,35.0,24.9,5420,19.0,9.600000000000023,20.0,8.0
20180617143042,20180617150712,122042.0,50.0,98.0,558.7,573.7,-169.0,-9.0,49.0,28.0,60.977,7670,48.0,15.0,160.0,21.0
20180618015523,20180618021623,122185.1,32.0,60.0,548.9,566.1,-35.0,-180.0,45.0,28.0,35.077,6100,28.0,17.200000000000045,-145.0,17.0
20180618030343,20180618033443,122185.1,60.0,100.0,560.1,565.9,-146.0,-2.0,48.0,38.0,48.327,3100,40.0,5.7999999999999545,144.0,10.0
20180618103543,20180618110533,122232.6,75.0,100.0,557.3,567.8,-44.0,-3.0,44.0,35.0,32.064,6990,25.0,10.5,41.0,9.0
20180618110703,20180618110713,122232.6,100.0,100.0,564.5,564.4,-1.0,-1.0,43.0,37.0,0.002,10,0.0,0.10000000000002274,0.0,6.0
20180618111103,20180618111123,122232.6,100.0,100.0,562.9,562.8,-1.0,-1.0,43.0,37.0,0.003,20,0.0,0.10000000000002274,0.0,6.0
20180618235423,20180619011715,122357.8,35.0,98.0,549.9,573.7,-21.0,-9.0,48.0,28.0,82.809,776292,63.0,23.800000000000068,12.0,20.0
20180619133404,20180619141654,122502.7,34.0,93.0,554.9,573.4,-188.0,-172.0,49.0,28.0,76.012,8250,59.0,18.5,16.0,21.0
20180619234930,20180620004110,122645.2,28.0,98.0,546.6,566.4,-20.0,-9.0,50.0,36.0,89.014,769180,70.0,19.799999999999955,11.0,14.0
20180620170319,20180620171649,122790.0,26.0,44.0,549.4,564.9,-170.0,-187.0,44.0,36.0,23.807,1330,18.0,15.5,-17.0,8.0
20180620213229,20180620223639,122824.1,27.0,98.0,546.2,567.3,-7.0,-34.0,49.0,28.0,87.84700000000001,10410,71.0,21.09999999999991,-27.0,21.0
20180621140106,20180621143736,122968.6,29.0,98.0,551.1,573.7,-189.0,-9.0,48.0,28.0,64.08,3630,69.0,22.600000000000023,180.0,20.0
20180621172646,20180621174356,123022.9,53.0,76.0,560.4,569.7,-189.0,-173.0,49.0,40.0,29.71,1710,23.0,9.300000000000068,16.0,9.0
20180622002510,20180622012300,123112.5,37.0,100.0,549.1,565.1,-17.0,-1.0,49.0,28.0,78.404,9790,63.0,16.0,16.0,21.0
20180622114857,20180622120707,123203.2,62.0,86.0,560.7,564.4,-189.0,-9.0,45.0,35.0,32.191,5850,24.0,3.699999999999932,180.0,10.0
20180622143207,20180622150407,123257.6,62.0,98.0,557.3,568.5,-169.0,-39.0,47.0,36.0,46.355,7200,36.0,11.200000000000045,130.0,11.0
20180623001714,20180623095108,123399.9,37.0,98.0,554.6,573.7,-101.0,-9.0,45.0,28.0,77.054,93394,61.0,19.100000000000023,92.0,17.0
20180623215656,20180623224856,123549.9,35.0,100.0,557.0,567.6,-173.0,-3.0,43.0,30.0,81.623,9200,65.0,10.600000000000023,170.0,13.0
20180624134047,20180624141847,123694.8,37.0,90.0,557.3,565.8,-189.0,-9.0,42.0,28.0,67.62100000000001,7800,53.0,8.5,180.0,14.0
20180624220147,20180624233827,123837.3,26.0,100.0,547.8,566.1,-73.0,-1.0,43.0,31.0,90.62,13680,74.0,18.300000000000068,72.0,12.0
20180625122613,20180625152347,123962.0,45.0,98.0,555.8,573.7,-124.0,-9.0,39.0,28.0,25.658,29734,53.0,17.90000000000009,115.0,11.0
20180625223954,20180625233024,124032.5,36.0,100.0,557.2,567.2,-162.0,-1.0,42.0,28.0,79.96600000000001,9070,64.0,10.0,161.0,14.0
20180626114107,20180626114547,124123.8,60.0,66.0,562.6,559.8,-188.0,-9.0,37.0,30.0,7.872000000000001,440,6.0,2.800000000000068,179.0,7.0
20180626135937,20180626143537,124178.3,42.0,93.0,557.2,574.8,-146.0,-189.0,44.0,30.0,64.553,7600,51.0,17.59999999999991,-43.0,14.0
20180626220137,20180626233427,124320.9,31.0,100.0,547.6,569.1,-36.0,-10.0,45.0,28.0,85.274,13290,69.0,21.5,26.0,17.0
20180626233527,20180626233537,124320.9,100.0,100.0,564.5,564.2,-1.0,-1.0,45.0,36.0,0.002,10,0.0,0.2999999999999545,0.0,9.0
20180627114832,20180627120552,124411.8,59.0,78.0,553.7,564.0,-29.0,-9.0,41.0,28.0,25.578000000000003,5720,19.0,10.299999999999955,20.0,13.0
20180627142552,20180627145252,124466.0,52.0,89.0,552.8,572.8,-179.0,-189.0,47.0,28.0,47.84,2700,37.0,20.0,-10.0,19.0
20180628214344,20180628222124,124733.5,37.0,86.0,551.1,571.6,-35.0,-180.0,47.0,28.0,62.696000000000005,7780,49.0,20.5,-145.0,19.0
20180628222304,20180628223434,124733.5,86.0,98.0,566.7,569.7,-158.0,-56.0,48.0,42.0,16.07,1130,12.0,3.0,102.0,6.0
20180629134629,20180629142009,124878.6,43.0,98.0,558.0,573.7,-188.0,-9.0,46.0,28.0,58.97,7380,55.0,15.700000000000045,179.0,18.0
20180629225115,20180629234605,125020.8,30.0,100.0,553.7,566.2,-177.0,-6.0,50.0,28.0,86.37200000000001,9490,70.0,12.5,171.0,22.0
20180630222534,20180701000644,125200.7,23.0,99.0,550.1,567.8,-100.0,-9.0,45.0,28.0,95.089,70778110,76.0,17.699999999999932,91.0,17.0
20180701141036,20180701144156,125346.8,37.0,81.0,557.4,564.5,-188.0,-9.0,46.0,35.0,55.576,3120,44.0,7.100000000000023,179.0,11.0
20180701221035,20180701234955,125489.4,23.0,98.0,550.5,569.1,-98.0,-40.0,48.0,28.0,91.68299999999999,13920,75.0,18.600000000000023,58.0,20.0
20180702115528,20180702120918,125580.9,60.0,79.0,559.9,563.7,-188.0,-9.0,43.0,35.0,24.228,5390,19.0,3.800000000000068,179.0,8.0
20180702144338,20180702150538,125635.1,58.0,90.0,559.9,564.7,-188.0,-9.0,45.0,34.0,38.885,6200,32.0,4.800000000000068,179.0,11.0
20180703013858,20180703030158,125777.6,36.0,99.0,551.5,570.1,-24.0,-39.0,43.0,31.0,76.778,16300,63.0,18.600000000000023,-15.0,12.0
20180703111437,20180703113057,125805.2,82.0,100.0,571.0,569.4,-160.0,-6.0,41.0,28.0,22.295,1620,18.0,1.6000000000000227,154.0,13.0
20180704001358,20180704005658,125930.7,50.0,100.0,555.9,567.9,-98.0,-5.0,43.0,28.0,61.927,4300,50.0,12.0,93.0,15.0
20180704133713,20180704141833,126076.0,35.0,98.0,556.5,573.7,-188.0,-9.0,47.0,28.0,68.461,8120,63.0,17.200000000000045,179.0,19.0
20180704231506,20180705004726,126218.6,28.0,100.0,552.6,566.7,-100.0,-6.0,48.0,28.0,86.185,773220,72.0,14.100000000000023,94.0,20.0
20180705231530,20180706002150,126398.1,25.0,100.0,556.1,567.8,-154.0,-4.0,45.0,28.0,92.649,770620,75.0,11.699999999999932,150.0,17.0
20180706140502,20180706144002,126543.3,36.0,85.0,554.7,564.4,-167.0,-9.0,47.0,35.0,62.105,3500,49.0,9.699999999999932,158.0,12.0
20180707021317,20180707030217,126685.8,29.0,100.0,546.6,567.6,-12.0,-9.0,46.0,32.0,87.384,8900,71.0,21.0,3.0,14.0
20180707115759,20180707120719,126776.6,63.0,76.0,559.7,562.7,-189.0,-9.0,42.0,34.0,15.927999999999999,4960,13.0,3.0,180.0,8.0
20180707143741,20180707150241,126831.0,54.0,89.0,560.8,565.1,-189.0,-9.0,45.0,33.0,44.288999999999994,6500,35.0,4.300000000000068,180.0,12.0
20180708012440,20180708021440,126974.1,35.0,100.0,558.6,567.4,-180.0,-2.0,43.0,28.0,79.25399999999999,9000,65.0,8.799999999999955,178.0,15.0
20180708231124,20180709001044,127132.1,30.0,100.0,559.1,568.3,-160.0,-5.0,44.0,33.0,86.37,769920,70.0,9.199999999999932,155.0,11.0
20180709133427,20180709141637,127277.1,34.0,94.0,554.4,574.5,-187.0,-190.0,47.0,28.0,74.94,8210,60.0,20.100000000000023,-3.0,19.0
20180709231332,20180710004152,127419.8,31.0,98.0,554.1,568.9,-98.0,-39.0,46.0,28.0,82.522,772820,67.0,14.799999999999955,59.0,18.0
20180710004722,20180710004752,127419.8,100.0,100.0,561.7,561.6,-1.0,-1.0,45.0,38.0,0.005,30,0.0,0.10000000000002274,0.0,7.0
20180710171910,20180710173410,127566.3,25.0,45.0,551.2,558.2,-169.0,-9.0,42.0,35.0,26.068,1500,20.0,7.0,160.0,7.0
20180710234430,20180711003530,127600.7,30.0,100.0,548.4,568.4,-40.0,-7.0,48.0,36.0,86.76,769100,70.0,20.0,33.0,12.0
20180711140742,20180711142052,127745.9,31.0,44.0,546.6,558.4,-72.0,-9.0,43.0,37.0,18.516,1310,13.0,11.799999999999955,63.0,6.0
20180711142212,20180711143922,127745.9,44.0,68.0,557.0,568.2,-29.0,-188.0,46.0,28.0,30.013,1710,24.0,11.200000000000045,-159.0,18.0
20180711225322,20180712002352,127888.5,28.0,100.0,551.9,567.6,-99.0,-8.0,51.0,28.0,88.46600000000001,777030,72.0,15.700000000000045,91.0,23.0
20180712144301,20180712150601,128034.8,59.0,91.0,557.9,564.6,-188.0,-9.0,49.0,38.0,40.842,6300,32.0,6.7000000000000455,179.0,11.0
20180713013846,20180713023036,128177.5,27.0,98.0,558.2,568.8,-200.0,-39.0,49.0,35.0,89.978,9190,71.0,10.599999999999909,161.0,14.0
