charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,charge_time,charge_soc,charge_U,charge_I,charge_temp
20180529060202,20180529060432,170248.0,94.0,94.0,374.5,374.6,-7.9,-4.8,25.0,21.0,0.092,230,0.0,0.10000000000002274,3.1000000000000005,4.0
20180529111010,20180529120810,170366.0,42.0,87.0,339.5,374.5,-106.3,-15.7,37.0,26.0,14.957,9800,45.0,35.0,90.6,11.0
20180529221044,20180529232904,170457.0,51.0,63.0,342.2,353.6,-8.6,-8.4,32.0,29.0,3.932,11860,12.0,11.400000000000034,0.1999999999999993,3.0
20180529232934,20180529233034,170457.0,63.0,64.0,353.5,353.7,-8.4,-8.4,32.0,29.0,0.05,100,1.0,0.19999999999998863,0.0,3.0
20180529233104,20180529233334,170457.0,64.0,64.0,353.6,354.0,-8.4,-8.4,32.0,29.0,0.124,230,0.0,0.39999999999997726,0.0,3.0
20180530003609,20180530004430,170457.0,62.0,64.0,353.3,354.9,-8.5,-8.4,31.0,28.0,0.41600000000000004,821,2.0,1.599999999999966,0.09999999999999964,3.0
20180530014820,20180530015730,170457.0,64.0,65.0,354.5,356.1,-8.5,-8.4,30.0,27.0,0.457,910,1.0,1.6000000000000227,0.09999999999999964,3.0
20180530015800,20180530015950,170457.0,65.0,65.0,355.9,356.3,-8.4,-8.4,30.0,27.0,0.091,150,0.0,0.4000000000000341,0.0,3.0
20180530030300,20180530031221,170457.0,66.0,67.0,355.7,357.5,-8.3,-8.4,29.0,26.0,0.467,921,1.0,1.8000000000000114,-0.09999999999999964,3.0
20180530031251,20180530031441,170457.0,67.0,67.0,357.4,357.8,-8.4,-8.4,29.0,26.0,0.092,190,0.0,0.4000000000000341,0.0,3.0
20180530031511,20180530032150,170457.0,67.0,68.0,357.7,358.9,-8.4,-8.4,29.0,26.0,0.33399999999999996,639,1.0,1.1999999999999886,0.0,3.0
20180530042430,20180530043230,170457.0,70.0,71.0,358.1,360.1,-8.3,-8.4,28.0,25.0,0.401,800,1.0,2.0,-0.09999999999999964,3.0
20180530043300,20180530043350,170457.0,71.0,71.0,360.0,360.3,-8.4,-8.4,28.0,25.0,0.042,50,0.0,0.30000000000001137,0.0,3.0
20180530044534,20180530053444,170457.0,71.0,78.0,359.8,367.1,-8.3,-8.2,28.0,24.0,2.469,8910,7.0,7.300000000000011,0.10000000000000142,4.0
20180530112106,20180530115404,170565.0,28.0,70.0,333.7,368.8,-106.3,-29.3,39.0,28.0,13.91,3298,42.0,35.10000000000002,77.0,11.0
20180530125054,20180530131414,170596.0,58.0,62.0,354.1,358.7,-8.5,-8.4,39.0,35.0,1.166,6360,4.0,4.599999999999966,0.09999999999999964,4.0
20180530131444,20180530152704,170596.0,62.0,81.0,358.6,374.7,-8.4,-7.9,39.0,34.0,6.6129999999999995,21260,19.0,16.099999999999966,0.5,5.0
20180531224528,20180601000817,170840.0,45.0,58.0,336.5,349.6,-8.8,-8.6,33.0,30.0,4.155,69776289,13.0,13.100000000000023,0.20000000000000107,3.0
20180601011215,20180601012424,170840.0,58.0,60.0,349.0,351.1,-8.5,-8.5,32.0,29.0,0.606,1209,2.0,2.1000000000000227,0.0,3.0
20180601012504,20180601013154,170840.0,60.0,61.0,351.0,351.9,-8.6,-8.6,32.0,29.0,0.344,650,1.0,0.8999999999999773,0.0,3.0
20180601023558,20180601024809,170840.0,60.0,62.0,351.4,353.4,-8.4,-8.5,31.0,28.0,0.608,1251,2.0,2.0,-0.09999999999999964,3.0
20180601035203,20180601040414,170840.0,62.0,64.0,352.8,354.8,-8.4,-8.4,30.0,27.0,0.607,5211,2.0,2.0,0.0,3.0
20180601050804,20180601051834,170840.0,63.0,65.0,354.2,356.0,-8.4,-8.4,29.0,26.0,0.52,1030,2.0,1.8000000000000114,0.0,3.0
20180601073134,20180601090125,170840.0,66.0,71.0,356.6,360.7,-8.3,-8.0,28.0,25.0,4.334,16991,5.0,4.099999999999966,0.3000000000000007,3.0
20180601211847,20180601231127,170992.0,53.0,70.0,344.0,359.0,-8.7,-8.4,37.0,33.0,5.638999999999999,19280,17.0,15.0,0.29999999999999893,4.0
20180602012643,20180602012954,170992.0,72.0,73.0,359.8,360.7,-8.3,-8.4,35.0,31.0,0.159,311,1.0,0.8999999999999773,-0.09999999999999964,4.0
20180602023440,20180602023600,170992.0,74.0,74.0,360.6,361.1,-8.3,-8.3,34.0,30.0,0.067,160,0.0,0.5,0.0,4.0
20180602023640,20180602023910,170992.0,74.0,74.0,361.1,361.7,-8.3,-8.4,34.0,30.0,0.126,270,0.0,0.5999999999999659,-0.09999999999999964,4.0
20180602034311,20180602034801,170992.0,75.0,76.0,361.5,362.6,-8.3,-8.4,33.0,29.0,0.243,490,1.0,1.1000000000000227,-0.09999999999999964,4.0
20180602034831,20180602035311,170992.0,76.0,76.0,362.3,363.4,-2.1,-8.4,33.0,29.0,0.23,480,0.0,1.099999999999966,-6.300000000000001,4.0
20180602035341,20180602073945,170992.0,76.0,92.0,363.2,374.4,-6.5,-7.8,33.0,27.0,11.339,38604,16.0,11.199999999999989,-1.2999999999999998,6.0
20180602134716,20180602143336,171070.0,66.0,88.0,364.0,374.2,-110.2,-16.4,40.0,33.0,8.193,8620,22.0,10.199999999999989,93.80000000000001,7.0
20180603210442,20180604021950,171384.0,46.0,65.0,339.3,355.9,-9.0,-8.4,32.0,24.0,15.859000000000002,811508,19.0,16.599999999999966,0.5999999999999996,8.0
20180604032959,20180604045810,171384.0,66.0,70.0,356.6,360.4,-8.4,-8.4,29.0,23.0,4.401,12851,4.0,3.7999999999999545,0.0,6.0
20180604045840,20180604054519,171384.0,70.0,78.0,360.3,366.9,-8.4,-8.2,28.0,23.0,2.356,8679,8.0,6.599999999999966,0.20000000000000107,5.0
20180604054559,20180604063639,171384.0,78.0,85.0,366.9,372.1,-8.2,-7.8,28.0,23.0,2.5180000000000002,9080,7.0,5.2000000000000455,0.39999999999999947,5.0
20180604064443,20180604070713,171384.0,85.0,100.0,371.5,374.6,-8.0,-7.9,27.0,23.0,1.105,6270,15.0,3.1000000000000227,0.09999999999999964,4.0
20180604110133,20180604115123,171457.0,56.0,87.0,352.2,374.5,-109.6,-16.3,35.0,28.0,10.362,4990,31.0,22.30000000000001,93.3,7.0
20180604211658,20180604223958,171526.0,53.0,66.0,346.3,357.6,-8.7,-8.4,36.0,32.0,4.154,12300,13.0,11.300000000000011,0.29999999999999893,4.0
20180604224038,20180604224458,171526.0,66.0,66.0,357.6,358.3,-8.4,-8.4,35.0,32.0,0.217,420,0.0,0.6999999999999886,0.0,3.0
20180604224528,20180604230358,171526.0,66.0,69.0,357.9,361.3,-1.7,-8.4,35.0,32.0,0.9259999999999999,5830,3.0,3.400000000000034,-6.7,3.0
20180605000736,20180605020326,171526.0,74.0,91.0,360.9,374.6,-8.3,-8.0,34.0,29.0,5.7989999999999995,19590,17.0,13.700000000000045,0.3000000000000007,5.0
20180605124831,20180605134601,171634.0,38.0,86.0,334.4,374.5,-34.7,-16.3,43.0,31.0,15.677,9770,48.0,40.10000000000002,18.400000000000002,12.0
20180605212909,20180606024216,171732.0,38.0,86.0,333.8,374.6,-9.0,-7.9,39.0,33.0,15.68,811307,48.0,40.80000000000001,1.0999999999999996,6.0
20180607123332,20180607123842,171732.0,93.0,94.0,373.3,374.6,-7.5,-7.7,28.0,28.0,0.24600000000000002,510,1.0,1.3000000000000114,-0.20000000000000018,0.0
20180607195355,20180607202205,171812.0,56.0,81.0,348.3,370.4,-35.3,-16.3,36.0,30.0,8.307,6850,25.0,22.099999999999966,18.999999999999996,6.0
20180607215005,20180608000956,171847.0,72.0,92.0,355.6,374.7,-8.3,-7.9,34.0,29.0,7.0,785951,20.0,19.099999999999966,0.40000000000000036,5.0
20180608110036,20180608115455,171932.0,53.0,86.0,351.2,374.2,-109.3,-12.0,36.0,27.0,11.338,5419,33.0,23.0,97.3,9.0
20180608201019,20180609005906,172022.0,45.0,89.0,337.6,374.5,-9.0,-7.9,35.0,30.0,14.44,804887,44.0,36.89999999999998,1.0999999999999996,5.0
20180609103958,20180609105808,172140.0,44.0,72.0,338.5,364.2,-34.9,-29.8,32.0,24.0,8.935,1850,28.0,25.69999999999999,5.099999999999998,8.0
20180609224524,20180609232604,172178.0,82.0,88.0,370.2,374.7,-8.0,-7.9,26.0,23.0,2.02,8080,6.0,4.5,0.09999999999999964,3.0
20180610222855,20180611003222,172430.0,73.0,91.0,358.7,374.5,-8.4,-7.9,35.0,27.0,6.2010000000000005,780367,18.0,15.800000000000011,0.5,8.0
